pair,final_energy,energy_drop,receptor,ligand
Sigma1_Mescaline,-30723.905479431152,38390.62114715576,Sigma1,Mescaline
Sigma1_Methadone,-30803.579248428345,41632.37709617615,Sigma1,Methadone
Sigma1_Methallylescaline,-30842.32785964012,40102.44665694237,Sigma1,Methallylescaline
Sigma1_Methamphetamine,-30709.575428009033,45799.69194984436,Sigma1,Methamphetamine
Sigma1_Methaqualone,-30822.476711273193,43162.84418487549,Sigma1,Methaqualone
Sigma1_Methcathinone,-30792.84534072876,38985.988719940186,Sigma1,Methcathinone
Sigma1_Methiopropamine,-30668.247572898865,42015.63209056854,Sigma1,Methiopropamine
Sigma1_Methoxetamine,-30717.70001220703,38039.1145324707,Sigma1,Methoxetamine
Sigma1_Methylnaphthidate,-30758.24695777893,46370.64019393921,Sigma1,Methylnaphthidate
Sigma1_Methylone,-30747.425064086914,40368.995822906494,Sigma1,Methylone
Sigma1_Methylphenidate,-30747.622904777527,37245.88809490204,Sigma1,Methylphenidate
Sigma1_Metizolam,-30792.273371696472,40234.87053966522,Sigma1,Metizolam
Sigma1_Mexedrone,-30825.34718322754,38518.7880859375,Sigma1,Mexedrone
Sigma1_MiPLA,-30887.6950006485,39019.01895236969,Sigma1,MiPLA
Sigma1_MiPT,-30750.03621864319,40533.740575790405,Sigma1,MiPT
Sigma1_Midazolam,-30841.547332286835,37922.84209394455,Sigma1,Midazolam
Sigma1_Mirtazapine,-30834.362124443054,41433.08785533905,Sigma1,Mirtazapine
Sigma1_Modafinil,-30766.072187423706,39678.33708000183,Sigma1,Modafinil
Sigma1_Morphine,-30896.356748580933,38678.1600856781,Sigma1,Morphine
Sigma1_Myristicin,-30730.7366065979,37180.7421913147,Sigma1,Myristicin
Sigma1_N-Acetylcysteine,-30734.589283943176,38938.63499927521,Sigma1,N-Acetylcysteine
Sigma1_N-Ethylhexedrone,-30743.37948703766,36533.444504737854,Sigma1,N-Ethylhexedrone
Sigma1_NBx,-30737.42555141449,40331.84175777435,Sigma1,NBx
Sigma1_NEP,-30755.886902809143,40568.34436130524,Sigma1,NEP
Sigma1_NM-2-AI,-30738.383317947388,44111.527601242065,Sigma1,NM-2-AI
Sigma1_Nicotiana_(botany),-30729.306407928467,40289.56087875366,Sigma1,Nicotiana_(botany)
Sigma1_Nicotine,-30769.389097213745,41967.38667869568,Sigma1,Nicotine
Sigma1_Nifoxipam,-30809.075733184814,43899.69604110718,Sigma1,Nifoxipam
Sigma1_Nitromethaqualone,-30770.890153884888,40102.886377334595,Sigma1,Nitromethaqualone
Sigma1_Nitrous,-30740.91066646576,39518.741938591,Sigma1,Nitrous
Sigma1_Noradrenaline,-30746.862065315247,37399.18665790558,Sigma1,Noradrenaline
Sigma1_O-Desmethyltramadol,-30804.859794139862,35849.52755308151,Sigma1,O-Desmethyltramadol
Sigma1_O-PCE,-30759.039764404297,40765.16718292236,Sigma1,O-PCE
Sigma1_Oxycodone,-30748.681965827942,38227.283009529114,Sigma1,Oxycodone
Sigma1_Oxymorphone,-30774.104334831238,38316.06885814667,Sigma1,Oxymorphone
Sigma1_PARGY-LAD,-30806.873867034912,39676.35927581787,Sigma1,PARGY-LAD
Sigma1_PCE,-30794.652287483215,47062.44014072418,Sigma1,PCE
Sigma1_PCP,-30769.160460710526,37948.94470524788,Sigma1,PCP
Sigma1_PMA,-30889.84883594513,36728.685311317444,Sigma1,PMA
Sigma1_PMMA,-30803.98184776306,37747.23972129822,Sigma1,PMMA
Sigma1_PRO-LAD,-30871.662250995636,38988.66864442825,Sigma1,PRO-LAD
Sigma1_Peganum_harmala,-30729.244643688202,40367.5702624321,Sigma1,Peganum_harmala
Sigma1_Pentedrone,-30717.811553001404,38299.210143089294,Sigma1,Pentedrone
Sigma1_Pentobarbital,-30771.51985168457,43549.12019729614,Sigma1,Pentobarbital
Sigma1_Pethidine,-30817.261081695557,37380.09030532837,Sigma1,Pethidine
Sigma1_Phenethylamine_(compound),-30743.82945919037,40401.962149620056,Sigma1,Phenethylamine_(compound)
Sigma1_Phenibut,-30729.31208229065,42469.79054069519,Sigma1,Phenibut
Sigma1_Phenobarbital,-30727.246890187263,38586.756137013435,Sigma1,Phenobarbital
Sigma1_Poppers,-30859.3994679451,50538.92546129227,Sigma1,Poppers
Sigma1_Pregabalin,-30724.357011795044,39545.93877983093,Sigma1,Pregabalin
Sigma1_Progesterone,-30769.895652770996,37766.62166976929,Sigma1,Progesterone
Sigma1_Prolintane,-30783.132159471512,40235.7803337574,Sigma1,Prolintane
Sigma1_Promethazine,-30851.23484134674,37546.97807407379,Sigma1,Promethazine
Sigma1_Propylhexedrine,-30748.29521369934,40090.37559700012,Sigma1,Propylhexedrine
Sigma1_Proscaline,-30886.10272216797,37300.12807846069,Sigma1,Proscaline
Sigma1_Psilocin,-30760.63023328781,39901.08847761154,Sigma1,Psilocin
Sigma1_Pyrazolam,-30787.38094139099,37541.41033363342,Sigma1,Pyrazolam
Sigma1_SAM-e,-30880.12354850769,36753.018407821655,Sigma1,SAM-e
Sigma1_STS-135,-30953.522668361664,36736.23666143417,Sigma1,STS-135
Sigma1_Salvia_divinorum,-30854.098754882812,43114.29699707031,Sigma1,Salvia_divinorum
Sigma1_Salvinorin_A,-30867.895877838135,42559.13819885254,Sigma1,Salvinorin_A
Sigma1_Salvinorin_B_methoxymethyl_ether,-30847.382962226868,39625.204476356506,Sigma1,Salvinorin_B_methoxymethyl_ether
Sigma1_Secobarbital,-30716.48856163025,41323.28983879089,Sigma1,Secobarbital
Sigma1_Serotonin,-30753.5671377182,36846.425292015076,Sigma1,Serotonin
Sigma1_Sufentanil,-30911.255997657776,40204.86309146881,Sigma1,Sufentanil
Sigma1_THC-O-acetate,-30821.066478729248,39352.68486404419,Sigma1,THC-O-acetate
Sigma1_THJ-018,-30802.627700805664,47920.419132232666,Sigma1,THJ-018
Sigma1_THJ-2201,-30702.149673461914,38423.349727630615,Sigma1,THJ-2201
Sigma1_TMA-2,-30816.976880073547,40538.810574531555,Sigma1,TMA-2
Sigma1_TMA-6,-30696.993986606598,47558.47843790054,Sigma1,TMA-6
Sigma1_Tabernanthe_iboga_(botany),-30760.82291984558,39104.06709098816,Sigma1,Tabernanthe_iboga_(botany)
Sigma1_Tapentadol,-30791.423098564148,42612.24647808075,Sigma1,Tapentadol
Sigma1_Temazepam,-30828.14928460121,39593.49037194252,Sigma1,Temazepam
Sigma1_Tetrahydrocannabinol,-30820.51962852478,38746.882192611694,Sigma1,Tetrahydrocannabinol
Sigma1_Tetrahydrocannabiphorol,-30820.79502940178,39924.144043684006,Sigma1,Tetrahydrocannabiphorol
Sigma1_Theacrine,-30739.67636871338,44481.209087371826,Sigma1,Theacrine
Sigma1_Theanine,-30766.34428215027,38773.22018241882,Sigma1,Theanine
Sigma1_Tianeptine,-30756.234972000122,40011.014459609985,Sigma1,Tianeptine
Sigma1_Tizanidine,-30761.409063339233,44087.545446395874,Sigma1,Tizanidine
Sigma1_Tramadol,-30759.888494491577,35991.429430007935,Sigma1,Tramadol
Sigma1_Tryptamine_(compound),-30762.094252586365,39195.65945339203,Sigma1,Tryptamine_(compound)
Sigma1_Tyrosine,-30730.911759376526,41787.29637622833,Sigma1,Tyrosine
Sigma1_U-47700,-30859.73192691803,39821.14431858063,Sigma1,U-47700
Sigma1_Zolpidem,-30774.148812294006,42677.214161872864,Sigma1,Zolpidem
Sigma1_Zopiclone,-30812.819603204727,36279.27661156654,Sigma1,Zopiclone
"Sigma2_1,4-Butanediol",-20410.52666759491,30501.653113365173,Sigma2,"1,4-Butanediol"
Sigma2_1B-LSD,-20331.055869102478,29132.273203849792,Sigma2,1B-LSD
Sigma2_1P-ETH-LAD,-20363.55916786194,31324.709882736206,Sigma2,1P-ETH-LAD
Sigma2_1P-LSD,-20371.520221948624,34818.06657719612,Sigma2,1P-LSD
Sigma2_1V-LSD,-20382.750062465668,28794.314941883087,Sigma2,1V-LSD
Sigma2_1cP-AL-LAD,-20394.51099729538,29962.858621120453,Sigma2,1cP-AL-LAD
Sigma2_1cP-LSD,-20451.22149181366,30246.648922920227,Sigma2,1cP-LSD
Sigma2_1cP-MiPLA,-20323.48251247406,29605.38924884796,Sigma2,1cP-MiPLA
"Sigma2_2,5-DMA",-20391.884667396545,32150.777089118958,Sigma2,"2,5-DMA"
Sigma2_2-Aminoindane,-20377.55065727234,30298.536019325256,Sigma2,2-Aminoindane
Sigma2_2-FA,-20420.29847240448,27691.04776287079,Sigma2,2-FA
Sigma2_2-FEA,-20453.739135742188,32916.88291358948,Sigma2,2-FEA
Sigma2_2-FMA,-20380.85186100006,30149.468788146973,Sigma2,2-FMA
Sigma2_2-Fluorodeschloroketamine,-20445.55320739746,30161.96616744995,Sigma2,2-Fluorodeschloroketamine
Sigma2_25B-NBOH,-20365.511627674103,29372.67071580887,Sigma2,25B-NBOH
Sigma2_25B-NBOMe,-20330.543663978577,30516.914666175842,Sigma2,25B-NBOMe
Sigma2_25C-NBOH,-20321.871208190918,28828.747564315796,Sigma2,25C-NBOH
Sigma2_25C-NBOMe,-20322.12814807892,27593.69201374054,Sigma2,25C-NBOMe
Sigma2_25D-NBOMe,-20430.538870811462,43978.662278175354,Sigma2,25D-NBOMe
Sigma2_25E-NBOH,-20396.46467089653,32791.18002104759,Sigma2,25E-NBOH
Sigma2_25I-NBOH,-20414.73561859131,29047.569772720337,Sigma2,25I-NBOH
Sigma2_25I-NBOMe,-20353.820534706116,30848.991894721985,Sigma2,25I-NBOMe
Sigma2_25N-NBOMe,-20393.467111587524,31811.36124229431,Sigma2,25N-NBOMe
Sigma2_2C-B,-20372.736209630966,28422.688112974167,Sigma2,2C-B
Sigma2_2C-B-FLY,-20335.827647209167,29617.654211997986,Sigma2,2C-B-FLY
Sigma2_2C-C,-20440.26212501526,29667.686708450317,Sigma2,2C-C
Sigma2_2C-D,-20346.647732257843,28738.134222507477,Sigma2,2C-D
Sigma2_2C-E,-20464.645359039307,30230.009119033813,Sigma2,2C-E
Sigma2_2C-H,-20382.335166454315,29584.979308605194,Sigma2,2C-H
Sigma2_2C-I,-20478.961681365967,32706.445781707764,Sigma2,2C-I
Sigma2_2C-P,-20460.36092185974,28665.19215488434,Sigma2,2C-P
Sigma2_2C-T,-20380.717489242554,27868.877880096436,Sigma2,2C-T
Sigma2_2C-T-2,-20396.969021320343,28083.07339143753,Sigma2,2C-T-2
Sigma2_2C-T-21,-20425.641535758972,30016.257966041565,Sigma2,2C-T-21
Sigma2_2C-T-7,-20413.048988103867,29653.577657461166,Sigma2,2C-T-7
Sigma2_2M2B,-20409.742512226105,29410.99184846878,Sigma2,2M2B
"Sigma2_3,4-CTMP",-20387.435644626617,31793.573389530182,Sigma2,"3,4-CTMP"
Sigma2_3-FA,-20366.407550811768,28784.195598602295,Sigma2,3-FA
Sigma2_3-FEA,-20407.808702468872,31725.08038330078,Sigma2,3-FEA
Sigma2_3-FMA,-20421.14957332611,36172.0491399765,Sigma2,3-FMA
Sigma2_3-FPM,-20372.031349658966,29091.373270511627,Sigma2,3-FPM
Sigma2_3-HO-PCE,-20441.783630609512,34229.73135590553,Sigma2,3-HO-PCE
Sigma2_3-HO-PCP,-20407.146445274353,29362.63223552704,Sigma2,3-HO-PCP
Sigma2_3-MMC,-20360.820539951324,31030.34039068222,Sigma2,3-MMC
Sigma2_3-MeO-PCE,-20328.74103999138,30249.740153074265,Sigma2,3-MeO-PCE
Sigma2_3-MeO-PCMo,-20436.556995391846,32164.10906982422,Sigma2,3-MeO-PCMo
Sigma2_3-MeO-PCP,-20416.851415634155,33227.312675476074,Sigma2,3-MeO-PCP
Sigma2_3C-E,-20369.606325864792,31170.12447619438,Sigma2,3C-E
Sigma2_3C-P,-20361.947529792786,28037.76171016693,Sigma2,3C-P
Sigma2_4-AcO-DET,-20357.716723442078,29132.07612323761,Sigma2,4-AcO-DET
Sigma2_4-AcO-DMT,-20387.543413877487,32796.31327700615,Sigma2,4-AcO-DMT
Sigma2_4-AcO-DiPT,-20410.71464061737,30683.80488872528,Sigma2,4-AcO-DiPT
Sigma2_4-AcO-MET,-20432.481330871582,34867.165088653564,Sigma2,4-AcO-MET
Sigma2_4-AcO-MiPT,-20422.783883810043,28793.771001577377,Sigma2,4-AcO-MiPT
Sigma2_4-FA,-20448.716278076172,30096.363933563232,Sigma2,4-FA
Sigma2_4-FMA,-20391.848491191864,30871.90660238266,Sigma2,4-FMA
Sigma2_4-HO-DET,-20414.947138786316,30669.617634773254,Sigma2,4-HO-DET
Sigma2_4-HO-DPT,-20338.052476882935,30188.29839706421,Sigma2,4-HO-DPT
Sigma2_4-HO-DiPT,-20359.431240081787,28517.90986251831,Sigma2,4-HO-DiPT
Sigma2_4-HO-EPT,-20376.641277313232,30533.969373703003,Sigma2,4-HO-EPT
Sigma2_4-HO-MET,-20417.727190971375,33344.65980529785,Sigma2,4-HO-MET
Sigma2_4-HO-MPT,-20350.82313156128,28660.268756866455,Sigma2,4-HO-MPT
Sigma2_4-HO-MiPT,-20386.324308872223,30204.861753940582,Sigma2,4-HO-MiPT
Sigma2_4-MeO-PCP,-20419.956411361694,30768.745703697205,Sigma2,4-MeO-PCP
Sigma2_4F-EPH,-20408.551928520203,28911.181811332703,Sigma2,4F-EPH
Sigma2_4F-MPH,-20364.269919395447,29774.09451198578,Sigma2,4F-MPH
"Sigma2_5,6-MDO-DMT",-20383.82927417755,32614.468837738037,Sigma2,"5,6-MDO-DMT"
Sigma2_5-APB,-20350.860507965088,29298.516984939575,Sigma2,5-APB
Sigma2_5-Hydroxytryptophan,-20357.993154525757,33836.5153503418,Sigma2,5-Hydroxytryptophan
Sigma2_5-MAPB,-20372.141845226288,27893.92095708847,Sigma2,5-MAPB
Sigma2_5-MeO-DALT,-20399.26334619522,29104.252569675446,Sigma2,5-MeO-DALT
Sigma2_5-MeO-DMT,-20333.89009475708,30919.70646095276,Sigma2,5-MeO-DMT
Sigma2_5-MeO-DiBF,-20374.353215694427,31966.55785894394,Sigma2,5-MeO-DiBF
Sigma2_5-MeO-DiPT,-20361.99387025833,28728.260902881622,Sigma2,5-MeO-DiPT
Sigma2_5-MeO-MiPT,-20352.08588695526,29800.40179347992,Sigma2,5-MeO-MiPT
Sigma2_5F-AKB48,-20361.73645067215,29364.940784931183,Sigma2,5F-AKB48
Sigma2_5F-PB-22,-20387.10715842247,27586.517694234848,Sigma2,5F-PB-22
Sigma2_6-APB,-20397.393701553345,31645.74776649475,Sigma2,6-APB
Sigma2_6-APDB,-20360.57701730728,29944.45514345169,Sigma2,6-APDB
Sigma2_8-Chlorotheophylline,-20362.21316432953,33299.54448413849,Sigma2,8-Chlorotheophylline
Sigma2_A-PHP,-20334.91748046875,29004.13024711609,Sigma2,A-PHP
Sigma2_A-PVP,-20391.863454818726,29951.65100288391,Sigma2,A-PVP
Sigma2_AB-FUBINACA,-20301.156579971313,29473.10099220276,Sigma2,AB-FUBINACA
Sigma2_AL-LAD,-20270.503229618073,28057.38101053238,Sigma2,AL-LAD
Sigma2_ALD-52,-20308.706911087036,30542.621934890747,Sigma2,ALD-52
Sigma2_APICA,-20415.2595641613,31123.06556582451,Sigma2,APICA
Sigma2_Acetylcholine,-20467.926014900208,35181.6977186203,Sigma2,Acetylcholine
Sigma2_Acetylfentanyl,-20378.77209711075,32533.355638980865,Sigma2,Acetylfentanyl
Sigma2_Adrafinil,-20338.07570362091,27418.585001945496,Sigma2,Adrafinil
Sigma2_Adrenaline,-20376.770661354065,32667.975531578064,Sigma2,Adrenaline
Sigma2_Alcohol,-20388.222443580627,36561.167563438416,Sigma2,Alcohol
Sigma2_Allylescaline,-20431.355493545532,31942.881233215332,Sigma2,Allylescaline
Sigma2_Alpha-MT,-20415.36746406555,32383.208431243896,Sigma2,Alpha-MT
Sigma2_Alprazolam,-20406.174950122833,28913.079541683197,Sigma2,Alprazolam
Sigma2_Amanita_muscaria,-20349.550506591797,29333.17928123474,Sigma2,Amanita_muscaria
Sigma2_Amphetamine,-20415.381233215332,29876.145233154297,Sigma2,Amphetamine
Sigma2_Anadenanthera_peregrina,-20348.948523521423,29447.96762752533,Sigma2,Anadenanthera_peregrina
Sigma2_Argyreia_nervosa,-20369.90593767166,31785.05347108841,Sigma2,Argyreia_nervosa
Sigma2_Armodafinil,-20423.04741716385,31739.529478549957,Sigma2,Armodafinil
Sigma2_Ayahuasca,-20416.931302547455,41056.57822751999,Sigma2,Ayahuasca
Sigma2_Baclofen,-20352.17602443695,28251.678889274597,Sigma2,Baclofen
Sigma2_Baeocystin,-20303.252830028534,30654.76217317581,Sigma2,Baeocystin
Sigma2_Banisteriopsis_caapi,-20405.899909496307,30717.606482982635,Sigma2,Banisteriopsis_caapi
Sigma2_Benzydamine,-20334.73007440567,28247.416598796844,Sigma2,Benzydamine
Sigma2_Beta-Carboline,-20429.52245569229,40258.18961954117,Sigma2,Beta-Carboline
Sigma2_Bk-2C-B,-20324.185309410095,31265.354575157166,Sigma2,Bk-2C-B
Sigma2_Bromantane,-20382.046105384827,29717.207701683044,Sigma2,Bromantane
Sigma2_Bromazepam,-20387.4729514122,38547.13271379471,Sigma2,Bromazepam
Sigma2_Bromo-DragonFLY,-20394.723115444183,36010.29264783859,Sigma2,Bromo-DragonFLY
Sigma2_Bufotenin,-20337.822587013245,28240.24412059784,Sigma2,Bufotenin
Sigma2_Buprenorphine,-20394.08068704605,34277.812881946564,Sigma2,Buprenorphine
Sigma2_Butylone,-20383.010893821716,30849.475096702576,Sigma2,Butylone
Sigma2_Caffeine,-20380.343506336212,33729.99231386185,Sigma2,Caffeine
Sigma2_Cannabidiol,-20352.331154346466,30257.128738880157,Sigma2,Cannabidiol
Sigma2_Cannabis,-20403.55749320984,30197.148229599,Sigma2,Cannabis
Sigma2_Carisoprodol,-20429.732813358307,384562.7341122627,Sigma2,Carisoprodol
Sigma2_Cathinone,-20387.03745651245,31036.92371749878,Sigma2,Cathinone
Sigma2_Changa,-20339.901684761047,29535.593388557434,Sigma2,Changa
Sigma2_Choline_bitartrate,-20433.885375499725,30352.800476551056,Sigma2,Choline_bitartrate
Sigma2_Citicoline,-20344.788974285126,37290.662566661835,Sigma2,Citicoline
Sigma2_Clonazepam,-20394.107007980347,30482.011218070984,Sigma2,Clonazepam
Sigma2_Clonazolam,-20342.120113372803,30434.343839645386,Sigma2,Clonazolam
Sigma2_Clonidine,-20379.381581783295,29779.794698238373,Sigma2,Clonidine
Sigma2_Cocaine,-20443.692449569702,34483.16822242737,Sigma2,Cocaine
Sigma2_Codeine,-20359.099186897278,30088.917031288147,Sigma2,Codeine
Sigma2_Creatine,-20410.3393471241,29527.4526283741,Sigma2,Creatine
Sigma2_Cyclazodone,-20412.6908826828,31101.269746780396,Sigma2,Cyclazodone
Sigma2_DET,-20451.39173746109,30760.292355060577,Sigma2,DET
Sigma2_DMT,-20428.102385044098,30571.61567735672,Sigma2,DMT
Sigma2_DOB,-20378.934275627136,30321.031901359558,Sigma2,DOB
Sigma2_DOC,-20378.31787085533,28714.827076673508,Sigma2,DOC
Sigma2_DOI,-20380.6918053627,31399.74603509903,Sigma2,DOI
Sigma2_DOM,-20408.381163597107,36271.598032951355,Sigma2,DOM
Sigma2_DOx,-20387.620182991028,31694.086819648743,Sigma2,DOx
Sigma2_DPT,-20384.31409215927,31529.372903347015,Sigma2,DPT
Sigma2_Datura,-20372.78233242035,28258.199398994446,Sigma2,Datura
Sigma2_Delta-8-THC,-20308.518040180206,30611.471655368805,Sigma2,Delta-8-THC
Sigma2_Deschloroetizolam,-20408.047021865845,32014.527881622314,Sigma2,Deschloroetizolam
Sigma2_Deschloroketamine,-20367.07976961136,29425.60847902298,Sigma2,Deschloroketamine
Sigma2_Desomorphine,-20501.64600086212,401139.9524998665,Sigma2,Desomorphine
Sigma2_Desoxypipradrol,-20362.564533233643,27980.97334098816,Sigma2,Desoxypipradrol
Sigma2_Dextroamphetamine,-20450.719017505646,36771.560886859894,Sigma2,Dextroamphetamine
Sigma2_Dextromethorphan,-20404.979238510132,28223.66868209839,Sigma2,Dextromethorphan
Sigma2_Dextropropoxyphene,-20346.164353370667,28905.23854446411,Sigma2,Dextropropoxyphene
Sigma2_DiPT,-20477.72808790207,35001.880589962006,Sigma2,DiPT
Sigma2_Diazepam,-20389.917115211487,33007.352356910706,Sigma2,Diazepam
Sigma2_Dichloropane,-20342.206437587738,31432.545127391815,Sigma2,Dichloropane
Sigma2_Diclazepam,-20403.229649543762,32484.87713909149,Sigma2,Diclazepam
Sigma2_Dihydrocodeine,-20322.131321907043,29265.623433113098,Sigma2,Dihydrocodeine
Sigma2_Diphenhydramine,-20471.39063835144,36038.58884906769,Sigma2,Diphenhydramine
Sigma2_Diphenidine,-20366.714913845062,29690.29870557785,Sigma2,Diphenidine
Sigma2_Dopamine,-20362.613280534744,28295.33114171028,Sigma2,Dopamine
Sigma2_EPT,-20345.416657924652,29610.8828291893,Sigma2,EPT
Sigma2_ETH-CAT,-20369.75653409958,30805.17720079422,Sigma2,ETH-CAT
Sigma2_ETH-LAD,-20381.077788829803,32691.243873119354,Sigma2,ETH-LAD
Sigma2_Echinopsis_pachanoi,-20300.697741031647,30872.34193468094,Sigma2,Echinopsis_pachanoi
Sigma2_Efavirenz,-20402.10983467102,30061.394763946533,Sigma2,Efavirenz
Sigma2_Ephedrine,-20403.081442832947,29560.03482723236,Sigma2,Ephedrine
Sigma2_Ephenidine,-20321.406573295593,29494.0019159317,Sigma2,Ephenidine
Sigma2_Ephylone,-20326.33541584015,29533.368857383728,Sigma2,Ephylone
Sigma2_Escaline,-20391.94958591461,30132.820790290833,Sigma2,Escaline
Sigma2_Eszopiclone,-20374.678873062134,29871.21180343628,Sigma2,Eszopiclone
Sigma2_Ethylmorphine,-20402.87656211853,29458.78321456909,Sigma2,Ethylmorphine
Sigma2_Ethylone,-20355.44806575775,32057.435433387756,Sigma2,Ethylone
Sigma2_Ethylphenidate,-20412.737277030945,27755.51974582672,Sigma2,Ethylphenidate
Sigma2_Etizolam,-20385.513199329376,33846.28510904312,Sigma2,Etizolam
Sigma2_Fentanyl,-20309.784893989563,30819.983485221863,Sigma2,Fentanyl
Sigma2_Flualprazolam,-20420.89360809326,41982.3189868927,Sigma2,Flualprazolam
Sigma2_Flubromazepam,-20413.757427215576,33202.82457447052,Sigma2,Flubromazepam
Sigma2_Flubromazolam,-20449.14469051361,30243.233134269714,Sigma2,Flubromazolam
Sigma2_Flunitrazepam,-20403.72842693329,32694.04965209961,Sigma2,Flunitrazepam
Sigma2_Flunitrazolam,-20356.408690929413,29870.00873708725,Sigma2,Flunitrazolam
Sigma2_GABA,-20331.018624305725,28993.420400619507,Sigma2,GABA
Sigma2_GBL,-20470.687554836273,31171.32013463974,Sigma2,GBL
Sigma2_GHB,-20406.098425149918,36933.533737421036,Sigma2,GHB
Sigma2_Gabapentin,-20458.264253139496,27919.521129131317,Sigma2,Gabapentin
Sigma2_Gaboxadol,-20350.14949131012,30467.59471988678,Sigma2,Gaboxadol
Sigma2_Galantamine,-20398.028168201447,30613.18292284012,Sigma2,Galantamine
Sigma2_Glutamate,-20380.460091114044,30357.625965595245,Sigma2,Glutamate
Sigma2_HHC,-20406.588754415512,34778.454641103745,Sigma2,HHC
Sigma2_HXE,-20402.314561843872,33349.68462371826,Sigma2,HXE
Sigma2_Harmala_alkaloid,-20372.438885211945,31664.94547700882,Sigma2,Harmala_alkaloid
Sigma2_Heroin,-20465.69080066681,30917.71339035034,Sigma2,Heroin
Sigma2_Hexedrone,-20389.183893680573,31836.190752506256,Sigma2,Hexedrone
Sigma2_Histamine,-20359.053023815155,28397.202258586884,Sigma2,Histamine
Sigma2_Hydrocodone,-20305.655311107635,30735.11405324936,Sigma2,Hydrocodone
Sigma2_Hydromorphone,-20395.050584316254,32239.020087718964,Sigma2,Hydromorphone
Sigma2_Ibogaine,-20393.888120174408,34076.28358793259,Sigma2,Ibogaine
Sigma2_Ibotenic_acid,-20341.146899223328,31114.45671749115,Sigma2,Ibotenic_acid
Sigma2_Ipomoea_tricolor,-20334.148165225983,30528.36648416519,Sigma2,Ipomoea_tricolor
Sigma2_Isopropylphenidate,-20411.263609409332,31151.50285768509,Sigma2,Isopropylphenidate
Sigma2_JWH-018,-20385.104201316833,30675.169499397278,Sigma2,JWH-018
Sigma2_JWH-073,-20399.543454170227,34122.315457344055,Sigma2,JWH-073
Sigma2_Kava,-20402.0689163208,32734.558027267456,Sigma2,Kava
Sigma2_Ketamine,-20409.646557807922,28536.596802711487,Sigma2,Ketamine
Sigma2_Kratom,-20346.740221977234,28999.80350780487,Sigma2,Kratom
Sigma2_LAE-32,-20379.638332366943,29094.1662607193,Sigma2,LAE-32
Sigma2_LSA,-20416.604580640793,31341.902693510056,Sigma2,LSA
Sigma2_LSD,-20358.693298339844,28109.638179779053,Sigma2,LSD
Sigma2_LSM-775,-20329.81445646286,29251.149230480194,Sigma2,LSM-775
Sigma2_LSZ,-20366.612382888794,29770.62594985962,Sigma2,LSZ
Sigma2_Lisdexamfetamine,-20480.57107448578,34446.66187572479,Sigma2,Lisdexamfetamine
Sigma2_Lophophora_williamsii,-20440.688173294067,36813.24033355713,Sigma2,Lophophora_williamsii
Sigma2_Lorazepam,-20369.847713947296,29026.089470386505,Sigma2,Lorazepam
Sigma2_Lormetazepam,-20388.128492355347,28900.588035583496,Sigma2,Lormetazepam
Sigma2_MCPP,-20414.931894302368,42842.33113193512,Sigma2,MCPP
Sigma2_MDA,-20395.153447151184,31632.676495552063,Sigma2,MDA
Sigma2_MDAI,-20428.58553123474,30404.312070846558,Sigma2,MDAI
Sigma2_MDEA,-20434.62611722946,28492.88779592514,Sigma2,MDEA
Sigma2_MDMA,-20415.7561712265,38942.71875858307,Sigma2,MDMA
Sigma2_MDPV,-20430.36021757126,36745.226880550385,Sigma2,MDPV
Sigma2_MET,-20412.279067993164,30124.765604019165,Sigma2,MET
