ligand,mean,std,count
A_alpha5_Theacrine,-38920.52763271332,,1
A_alpha5_PCP,-38919.658710479736,,1
A_alpha5_2C-D,-38919.60543632507,,1
A_alpha5_Dichloropane,-38918.213567733765,,1
A_alpha5_Amanita_muscaria,-38918.133125305176,,1
A_alpha5_1cP-AL-LAD,-38917.29627799988,,1
A_alpha5_Ibotenic_acid,-38916.79052352905,,1
A_alpha5_Poppers,-38916.61603927612,,1
A_alpha5_Memantine,-38915.78377723694,,1
A_alpha5_Argyreia_nervosa,-38915.02088928223,,1
A_alpha5_Tramadol,-38914.40578460693,,1
A_alpha5_4-HO-DET,-38903.2851638794,,1
A_alpha5_Bromantane,-38900.70468521118,,1
A_alpha5_Theanine,-38897.27072906494,,1
A_alpha5_25B-NBOMe,-38896.45404434204,,1
A_alpha5_Fentanyl,-38895.40756797791,,1
A_alpha5_THJ-2201,-38894.48693847656,,1
A_alpha5_Propylhexedrine,-38893.71347045898,,1
A_alpha5_Gabapentin,-38892.71425628662,,1
A_alpha5_Citicoline,-38887.865493774414,,1
A_alpha5_NM-2-AI,-38877.07923316956,,1
A_alpha5_Acetylfentanyl,-38876.81583404541,,1
A_alpha5_2C-E,-38876.05981636047,,1
A_alpha5_Peganum_harmala,-38875.9610710144,,1
A_alpha5_Creatine,-38873.252700805664,,1
A_alpha5_Adrafinil,-38872.05187988281,,1
A_alpha5_Anadenanthera_peregrina,-38869.33804893494,,1
A_alpha5_5-APB,-38868.908824920654,,1
A_alpha5_Delta-8-THC,-38867.62939834595,,1
A_alpha5_5-MeO-MiPT,-38865.93670272827,,1
A_alpha5_DOM,-38862.56538772583,,1
A_alpha5_Tianeptine,-38858.49731063843,,1
A_alpha5_3-FA,-38850.21446990967,,1
A_alpha5_Nitrous,-38849.64220428467,,1
A_alpha5_4-AcO-DMT,-38849.20289611816,,1
A_alpha5_25E-NBOH,-38846.20561027527,,1
A_alpha5_Nifoxipam,-38834.974559783936,,1
A_alpha5_DPT,-38833.8054523468,,1
A_alpha5_Etizolam,-38828.54065322876,,1
A_alpha5_Baclofen,-38822.85570144653,,1
"A_alpha5_1,4-Butanediol",-38818.77983093262,,1
A_alpha5_Hydrocodone,-38805.51500892639,,1
A_alpha5_25C-NBOH,-38800.35723876953,,1
A_alpha5_2M2B,-38779.127643585205,,1
A_alpha5_Salvia_divinorum,-38778.25109863281,,1
A_alpha5_Alpha-MT,-38772.08242034912,,1
A_alpha5_LSZ,-38769.44872283936,,1
A_alpha5_Gaboxadol,-38760.82391738892,,1
A_alpha5_Buprenorphine,-38759.73628044128,,1
A_alpha5_Histamine,-38752.24132537842,,1
A_alpha5_Diclazepam,-38732.83232498169,,1
A_alpha5_MCPP,-38656.70662689209,,1
A_alpha5_PCE,-38573.44410896301,,1
A_alpha5_Glutamate,-38523.48650932312,,1
A_alpha5_3-FPM,-38519.723793029785,,1
A_alpha5_Acetylcholine,-38473.18321609497,,1
A_alpha5_N-Acetylcysteine,-38429.17036437988,,1
A_alpha5_LSA,-38177.479389190674,,1
A_alpha5_Datura,-30457.655464172363,,1
